sim_swap_time_gap_minutes,device_change_flag,sim_type_change_flag,imsi_change_flag,iccid_change_flag,otp_and_sim_change_geo_hash_length,recent_sim_activation_days,num_sim_changes_last_30d,previous_sim_holder_tenure_days,account_age_days,ip_change_flag,sim_swap_flag
8051,1,0,1,1,0.59,282,0,403,1053,0,1
7700,0,0,1,0,0.99,121,1,454,1821,1,0
3904,0,1,1,0,0.53,358,1,993,798,0,1
7291,0,1,0,1,0.63,110,1,123,243,1,1
7728,0,0,0,0,0.91,17,3,1017,303,1,0
1125,1,0,0,1,0.61,334,3,626,1164,0,1
3001,1,1,0,1,0.49,177,4,25,486,1,1
6225,0,1,0,1,0.18,152,5,667,1745,1,1
3162,0,0,1,0,0.94,250,4,57,1513,0,0
6916,0,0,0,0,0.52,151,0,703,1011,0,0
8528,1,1,0,1,0.42,15,2,919,559,0,1
7541,0,0,0,0,0.05,247,0,726,34,0,0
2059,0,1,1,0,0.84,130,1,408,503,0,1
9119,1,1,0,1,0.93,3,4,510,596,1,1
4697,0,0,1,1,0.47,71,3,954,430,1,1
3161,0,0,1,1,0.69,185,4,74,59,0,1
9267,0,0,1,1,0.22,256,4,889,1774,1,1
1667,1,1,1,1,0.7,274,4,464,1639,1,1
7412,1,0,1,1,0.22,294,3,107,1623,0,1
3950,1,1,1,1,0.5,351,0,801,327,1,1
7466,0,1,0,0,0.62,17,2,599,910,0,0
5683,1,0,1,0,0.72,106,2,529,1357,0,1
2589,0,0,1,1,0.9,215,0,229,958,1,1
6916,0,1,0,0,0.49,36,2,615,1708,1,0
6855,0,0,1,1,0.96,238,4,248,455,1,1
2081,1,0,0,1,0.83,155,1,827,637,1,1
4996,1,0,1,0,0.23,294,4,318,332,1,1
4978,0,0,1,0,0.22,267,3,297,78,1,1
1236,0,1,1,1,0.41,72,3,192,239,0,1
6918,1,1,1,1,0.05,240,3,699,276,1,1
3336,1,1,0,1,0.82,154,3,776,802,0,1
4355,0,1,0,0,0.6,133,1,1068,1814,0,0
4156,1,0,1,0,0.02,203,4,376,750,1,1
5901,1,1,0,1,0.68,193,4,263,1020,1,1
638,0,1,0,0,0.68,39,3,283,120,1,1
1,1,1,1,0,0.16,297,1,840,863,1,1
166,1,1,0,1,0.39,268,4,1046,507,1,1
2919,1,1,1,0,0.08,294,0,831,886,0,1
2866,0,1,1,1,0.08,8,2,285,1399,1,1
3055,1,0,0,1,0.38,4,3,769,1130,0,1
1028,1,0,1,1,0.73,358,1,113,407,0,1
3878,0,0,1,1,0.54,148,5,576,1257,1,1
2641,1,0,0,0,0.75,216,0,947,1693,1,0
6636,0,1,1,1,0.67,121,2,84,653,0,1
4747,1,0,0,1,0.43,198,0,252,92,1,1
6844,0,0,1,0,0.39,36,0,936,41,0,0
2893,1,0,0,0,0.71,307,2,221,962,1,1
9803,0,0,0,0,0.43,147,2,681,1749,1,0
7129,1,0,1,0,0.78,227,5,334,118,0,1
6639,1,0,1,1,0.23,22,5,663,906,0,1
8527,1,1,0,0,0.62,327,2,224,1609,1,1
6163,0,1,1,1,0.46,10,0,903,52,0,1
6536,0,1,0,1,0.47,252,5,558,1222,1,1
1582,1,1,0,1,0.04,0,2,909,1093,0,1
3378,0,0,0,0,0.65,69,3,459,795,1,0
2741,1,0,0,0,0.53,202,4,740,1098,1,1
5754,0,1,1,1,0.21,46,3,1091,1567,1,1
3469,1,1,0,0,0.69,105,2,918,1636,1,1
688,1,1,1,1,0.22,363,5,139,968,1,1
972,0,1,0,1,0.36,94,5,1059,788,0,1
4635,1,0,1,1,0.7,49,0,1094,669,1,1
1815,0,0,0,0,0.55,164,0,1090,1387,1,0
3290,0,1,1,1,0.23,273,4,638,1330,0,1
4527,1,0,0,1,0.95,31,4,482,1730,1,1
5676,0,0,0,0,0.49,80,2,870,699,1,0
5045,0,0,1,1,0.67,35,2,42,1576,1,1
9067,0,0,0,1,0.79,26,4,132,1376,0,0
9992,1,0,1,0,0.41,199,4,395,23,1,1
215,0,0,0,0,0.78,100,4,229,1177,0,0
9627,1,0,0,1,0.56,84,1,228,433,0,0
1089,1,1,0,1,0.52,309,1,341,212,1,1
7445,0,1,0,1,0.33,192,2,553,846,0,1
341,1,1,1,1,0.18,183,1,860,181,1,1
8098,0,1,1,0,0.48,233,1,309,307,1,1
2111,1,0,0,0,0.54,133,1,513,209,0,0
5410,1,0,1,1,0.72,123,0,86,6,1,1
1910,0,1,1,1,0.97,195,2,508,1805,1,1
6857,0,0,0,1,0.69,172,4,375,1692,1,0
9483,1,0,1,0,0.65,280,2,627,87,0,1
7223,1,1,0,1,0.5,55,4,528,310,0,1
8072,0,1,1,1,0.85,274,2,675,326,0,1
1110,0,1,0,1,0.13,354,1,585,478,1,1
1842,0,0,0,0,0.53,116,5,932,1288,1,0
1567,1,1,1,1,0.52,292,1,328,334,1,1
9740,1,0,1,1,0.13,341,1,86,575,1,1
2746,0,1,0,0,0.41,79,3,452,457,0,0
1887,0,1,1,0,0.48,224,2,1092,868,0,1
7213,1,0,1,0,0.96,327,0,516,296,1,1
6329,1,0,1,1,0.96,281,0,286,542,0,1
3814,1,0,1,1,0.81,272,3,314,980,0,1
3263,0,0,1,1,0.44,210,4,632,466,1,1
5170,1,0,0,1,0.03,248,5,510,897,0,1
3309,0,0,0,0,0.57,129,1,841,1543,1,0
9546,1,1,0,0,0.73,126,1,16,186,1,1
543,0,0,1,0,0.65,238,4,243,653,1,1
6736,1,0,1,0,0.79,140,1,97,208,0,1
9937,1,1,0,0,1.0,211,1,1091,297,1,1
7017,0,0,0,0,0.62,181,2,887,733,1,0
5575,0,0,1,1,0.18,21,1,419,450,1,1
3888,0,1,0,1,0.4,201,4,709,274,0,1
9843,0,0,0,1,0.05,210,2,48,1089,0,0
9986,1,1,1,0,0.38,97,0,127,1474,1,1
5958,0,1,0,1,0.54,247,5,164,1109,1,1
2320,1,0,1,1,0.89,104,5,364,416,1,1
4960,0,1,0,1,0.51,18,5,777,794,0,1
6306,0,0,0,1,0.28,184,3,676,644,1,1
753,1,0,0,1,0.48,185,0,1047,1150,0,1
6886,1,0,0,0,0.7,325,3,384,1277,1,0
4590,1,1,1,1,0.54,204,5,644,680,0,1
5208,0,0,0,0,0.37,144,3,76,1378,1,0
6110,0,0,0,0,0.49,224,4,612,1453,1,0
5373,0,0,0,1,0.83,280,4,254,1067,1,0
7295,0,0,1,0,0.47,248,0,896,1770,0,0
9575,1,0,0,0,0.15,152,0,1020,462,0,0
70,1,0,1,0,0.51,301,1,70,1385,1,1
5517,1,0,1,0,0.34,225,3,876,544,0,1
4007,1,1,1,0,0.91,125,4,475,808,1,1
4819,0,1,1,0,0.51,321,5,206,233,0,1
8776,0,1,0,0,0.78,167,4,692,1138,1,0
2226,1,0,1,0,0.53,278,5,241,1545,0,1
7836,0,0,0,1,0.02,160,1,78,1740,1,0
6819,0,1,1,1,0.19,242,3,605,1333,0,1
4079,0,1,1,1,0.82,60,3,269,283,1,1
6944,1,1,1,0,0.13,97,5,908,930,0,1
5747,0,1,1,0,0.21,290,4,963,416,0,1
7338,1,0,1,0,0.57,232,2,276,581,1,1
2883,0,0,1,1,0.78,248,5,942,1688,1,1
8883,0,1,1,0,0.24,312,5,701,1699,1,1
857,0,1,1,0,0.12,43,4,267,211,0,1
4862,0,0,1,1,0.73,333,0,246,1156,0,1
3216,1,0,1,1,0.33,313,4,872,547,0,1
9117,1,1,1,0,0.67,56,2,199,944,0,1
8982,1,1,0,0,0.19,246,1,174,600,0,1
4211,0,0,0,0,0.72,169,2,711,630,0,0
4701,0,0,1,1,0.68,101,0,673,1518,1,1
574,0,0,1,1,0.76,256,2,72,1378,0,1
2154,1,1,0,1,0.98,18,5,192,760,1,1
2927,1,0,1,1,0.79,259,1,573,697,0,1
6764,1,0,1,1,0.89,142,4,870,688,1,1
7274,1,1,1,1,0.57,341,1,22,1429,0,1
1013,0,0,1,0,0.77,7,5,771,806,0,0
442,1,1,1,0,0.19,205,1,200,541,0,1
1124,1,0,0,1,0.95,78,2,658,947,0,1
9094,0,0,1,0,0.33,9,0,564,1185,1,0
5834,0,0,0,0,0.82,164,0,821,1299,1,0
4450,0,0,1,0,0.31,115,4,1016,401,1,1
8645,0,0,1,0,0.61,127,3,726,1178,1,0
1502,0,0,0,0,0.62,130,0,1043,1154,0,0
5488,0,0,1,0,0.1,272,5,432,234,1,1
4898,0,1,1,1,0.02,33,2,1024,825,0,1
8514,0,0,0,1,0.48,99,0,890,467,0,0
9441,1,1,0,1,0.41,26,2,352,1475,1,1
3665,0,1,0,1,0.18,364,3,575,1315,1,1
4045,1,1,1,0,0.63,39,5,158,881,1,1
7441,1,0,0,1,0.69,111,2,190,999,0,1
5718,0,0,1,1,0.95,187,0,156,1173,0,0
7580,1,0,0,0,0.47,208,3,12,1032,1,0
2451,1,0,0,1,0.6,191,4,678,527,0,1
460,1,0,0,0,0.41,265,0,45,1611,1,1
3306,1,0,0,0,0.73,279,0,329,1347,0,0
5129,0,0,0,0,0.69,348,2,773,1301,0,0
2672,1,0,0,0,0.53,365,0,7,770,0,0
2564,1,0,0,0,0.21,111,1,537,1464,0,0
1026,1,1,0,1,0.28,331,4,732,1812,0,1
3457,0,1,0,0,0.19,318,3,209,1015,0,0
3484,0,1,1,1,0.83,238,4,501,847,1,1
5305,1,1,0,0,0.48,67,1,222,1641,1,1
25,0,0,1,0,0.92,46,0,327,1816,1,0
5594,1,0,0,0,0.06,154,0,380,1122,0,0
7405,0,1,0,0,0.9,89,0,705,1824,1,0
5641,1,1,1,0,0.21,353,0,975,1144,0,1
3927,0,0,1,1,0.93,330,3,338,593,0,1
6083,0,0,1,0,0.45,245,0,589,757,0,0
7662,0,0,1,0,1.0,331,2,757,1237,1,0
7310,0,0,0,1,0.62,337,0,680,857,0,0
5632,0,1,0,1,0.74,56,3,1024,1283,1,1
2118,0,1,0,0,0.5,212,3,767,1481,1,1
9956,1,1,1,1,0.98,146,2,708,655,0,1
8072,1,1,1,0,0.88,5,4,348,987,0,1
8551,0,1,1,1,0.57,55,3,311,656,1,1
9183,1,1,1,0,0.44,225,0,532,1746,0,1
794,0,0,0,0,0.47,201,1,894,1648,0,0
802,1,0,0,1,0.61,52,5,263,1766,0,1
5954,1,0,1,1,0.86,116,0,312,522,0,1
2615,0,1,1,0,0.45,185,5,797,923,1,1
5813,1,0,0,1,0.53,73,4,60,802,0,1
1931,0,1,0,1,0.31,96,5,216,1090,0,1
9161,1,0,1,1,0.26,37,5,304,8,0,1
9373,1,0,1,0,0.08,228,5,561,1720,0,1
6731,0,0,1,0,0.57,282,2,778,307,1,0
788,1,0,1,0,0.14,15,2,703,1267,1,1
7656,0,1,1,1,0.28,110,0,615,1238,1,1
8949,1,0,1,0,0.54,60,1,667,1191,0,1
9858,1,1,0,1,0.05,212,1,297,636,1,1
2291,1,0,0,1,0.51,189,0,120,1504,0,1
5481,1,1,0,1,0.39,307,0,695,1730,0,1
9014,0,1,0,0,0.84,365,1,288,1389,1,0
8855,0,0,0,1,0.8,219,3,509,383,1,0
4698,0,0,0,0,0.37,261,5,68,169,1,0
1635,1,0,1,0,0.64,115,0,601,570,0,1
6930,0,1,0,0,0.67,251,5,573,190,0,0
3722,1,0,1,1,0.91,185,2,1000,1407,0,1
8362,0,0,1,0,0.88,8,0,270,761,1,0
7645,0,1,1,0,0.02,8,2,889,921,0,1
6095,0,0,0,0,0.05,288,0,1069,1436,0,0
2929,1,1,1,1,0.96,311,2,16,1192,0,1
7501,0,1,1,1,0.42,101,3,615,401,0,1
8602,0,0,0,1,0.87,109,3,967,693,1,0
7993,1,1,0,0,0.86,90,5,503,422,1,1
4700,0,1,0,0,0.18,297,3,742,1004,1,1
3176,0,1,1,1,0.22,174,4,553,1002,1,1
3179,0,0,0,0,0.83,129,4,808,1186,0,0
1819,0,1,0,1,0.37,207,0,150,282,1,1
6371,1,0,0,0,0.52,215,5,951,1121,1,0
3528,0,0,1,1,0.11,116,0,490,7,1,1
1385,0,1,1,1,0.17,265,4,1063,1759,0,1
9731,1,1,1,1,0.47,11,1,855,1328,1,1
1747,1,1,0,1,0.5,289,0,4,730,1,1
2985,1,1,1,0,0.51,239,4,486,1060,1,1
6123,0,0,0,0,0.37,43,5,578,1589,1,0
6606,0,0,0,0,0.23,10,2,884,317,1,0
3334,0,1,0,1,0.88,188,2,605,823,0,1
2249,1,0,0,1,0.81,76,2,135,918,0,1
5711,0,1,0,0,0.33,103,5,786,734,1,1
6705,0,0,1,1,0.7,304,1,50,1443,1,1
4298,0,1,0,1,0.89,252,3,57,1490,0,1
6385,1,1,0,1,0.61,181,4,680,1333,0,1
878,1,1,1,1,0.48,213,1,57,1489,1,1
1223,1,1,0,0,0.18,33,2,698,847,0,1
6972,1,1,1,0,0.5,91,1,711,1352,1,1
5339,1,0,1,1,0.78,170,5,743,401,0,1
9698,1,1,0,1,0.08,231,1,534,1324,0,1
3964,0,1,1,0,0.57,132,5,1019,1359,0,1
9306,0,0,0,0,0.59,319,3,353,1777,1,0
9487,1,0,1,0,0.32,287,2,534,1565,0,1
519,1,1,0,0,0.25,171,1,798,154,0,1
10062,0,0,0,1,0.95,334,3,876,784,1,0
6167,0,0,1,1,0.21,318,4,217,389,1,1
5821,1,0,0,1,0.28,320,5,344,535,0,1
2255,0,0,1,0,0.38,68,3,838,1177,1,1
126,0,0,0,0,0.04,45,5,1009,1403,0,0
2185,0,1,0,1,0.5,294,2,551,237,1,1
8204,0,0,0,1,0.48,94,0,396,359,1,0
9959,1,0,1,1,0.02,11,0,884,903,1,1
9050,1,1,0,1,0.62,86,0,449,1786,0,1
6486,0,0,0,1,0.64,238,1,189,99,1,0
2933,1,1,0,1,0.16,77,4,853,1549,1,1
9227,1,1,0,1,0.28,98,2,234,397,1,1
4024,1,1,1,1,0.64,322,5,783,895,1,1
6608,1,0,0,0,0.51,336,4,347,75,0,0
9996,0,1,0,0,0.1,160,2,462,354,0,0
7563,1,1,1,0,0.36,40,3,309,1162,0,1
2564,1,1,1,1,0.41,184,0,826,1085,0,1
9006,0,0,1,0,0.34,258,5,972,1185,1,0
2302,1,1,0,1,0.43,346,4,374,754,0,1
7990,1,1,0,0,0.05,23,1,116,871,0,1
9457,0,0,1,1,0.84,299,2,333,1631,1,1
8064,0,1,0,0,0.62,326,0,682,5,0,0
8723,1,0,1,0,0.97,38,0,267,24,1,1
4740,1,0,0,0,0.75,30,4,108,1584,1,0
1378,1,1,0,0,0.93,243,5,433,914,0,1
9235,1,0,0,1,0.75,211,2,714,36,0,1
1968,1,0,0,1,0.46,117,1,1049,1214,0,1
1620,0,0,1,0,0.01,53,0,782,1303,0,0
6489,0,0,1,1,0.4,112,0,940,297,1,1
5651,1,1,1,1,0.73,70,4,1005,502,0,1
4064,1,0,0,1,0.96,236,5,207,658,1,1
9758,0,0,1,0,0.74,202,4,914,883,0,0
9177,1,1,1,0,0.72,193,4,391,1691,0,1
5822,0,0,1,0,0.54,177,5,652,130,0,0
9474,1,1,1,0,0.47,213,2,21,209,1,1
2123,0,0,1,0,0.27,305,1,155,1094,1,1
6203,1,1,0,1,0.29,339,2,499,1392,0,1
2362,1,1,1,0,0.06,70,2,482,1190,0,1
3805,0,0,1,1,0.99,41,1,320,1736,1,1
3020,1,0,1,0,0.25,104,2,830,908,0,1
7598,1,1,1,1,0.16,29,3,6,900,1,1
2770,1,1,1,0,0.74,338,5,94,1775,0,1
8708,1,0,1,1,0.57,6,2,79,1404,0,1
9055,0,0,1,0,0.98,39,3,860,950,1,0
7156,1,0,0,1,0.27,127,3,773,1019,1,1
3165,0,1,0,1,0.96,140,2,343,86,0,1
7601,0,1,1,1,0.98,290,3,160,1439,0,1
6504,0,0,0,1,0.11,5,4,1026,387,1,1
2042,0,1,1,0,0.17,46,0,435,919,0,1
4169,1,1,0,1,0.26,129,3,742,1346,1,1
4459,1,0,0,0,0.57,112,4,183,1243,0,0
4312,0,1,0,0,0.54,302,0,1036,932,1,0
8092,0,1,0,0,0.54,100,2,299,1643,0,0
6848,0,1,0,1,1.0,65,2,929,759,0,1
6842,1,0,0,1,0.72,364,5,746,282,1,1
6407,1,0,0,0,0.78,316,5,490,1626,1,0
3803,0,0,0,0,0.7,119,0,431,874,1,0
1573,0,1,0,0,0.15,282,4,371,1739,1,1
2137,1,0,1,1,0.76,79,4,623,975,1,1
4182,1,1,1,0,0.18,286,3,478,326,1,1
1777,0,1,1,1,0.18,121,4,50,66,0,1
8939,0,0,1,1,0.88,78,4,186,1743,0,1
7679,0,0,1,0,0.69,182,1,357,1458,0,0
4463,1,1,0,1,0.15,310,5,477,1083,0,1
6013,0,1,1,0,0.48,153,1,801,1598,1,1
6640,1,1,1,1,0.51,17,2,64,1450,0,1
4868,0,0,1,1,0.4,242,4,1069,181,1,1
5216,0,1,0,1,0.4,315,1,160,1713,1,1
2645,0,1,0,0,0.53,60,3,1068,383,0,0
4923,0,1,0,1,0.43,273,5,1083,493,1,1
1546,0,0,1,0,0.1,344,0,271,1004,0,0
8347,1,0,1,0,0.27,309,0,744,367,1,1
6759,0,0,0,0,0.49,103,3,334,1017,1,0
5033,0,1,0,1,0.65,126,1,174,175,1,1
4145,0,1,1,0,0.46,143,4,810,618,1,1
5928,1,1,0,0,0.82,136,5,486,81,1,1
8816,0,0,0,1,0.32,188,4,817,1101,0,0
4395,1,0,0,1,0.01,155,3,8,1391,1,1
5831,0,1,1,1,0.99,115,2,171,1401,0,1
1837,0,0,0,0,0.21,124,1,863,16,0,0
6499,1,0,1,1,0.92,209,2,669,974,0,1
1458,1,1,0,1,0.38,133,5,871,604,0,1
2626,0,0,0,1,0.5,145,4,275,1062,1,1
1313,0,1,0,1,0.57,256,1,433,1800,0,1
4428,1,0,1,1,0.22,14,0,92,266,1,1
1049,0,0,1,0,0.91,156,1,44,913,0,0
8092,0,0,0,1,0.8,222,2,295,506,1,0
319,1,0,1,0,0.09,294,2,216,203,1,1
7191,1,0,0,1,0.53,306,1,657,40,1,1
9631,0,1,1,0,0.04,215,1,658,103,0,1
7100,0,0,0,1,0.08,70,2,191,1219,1,1
3788,0,1,1,1,0.17,167,2,872,1143,0,1
1292,0,1,1,0,0.73,218,1,244,762,0,1
881,1,1,0,1,0.2,315,0,419,141,0,1
1009,1,1,1,1,0.38,29,0,622,1772,0,1
7395,1,1,1,1,0.71,253,2,246,1140,0,1
8234,0,0,0,1,0.99,151,3,485,1601,1,0
6636,1,0,1,1,0.92,28,3,787,891,0,1
7122,1,1,1,0,0.17,270,1,830,1152,0,1
2781,1,0,0,1,0.81,40,2,452,1383,1,1
6840,1,0,0,0,0.77,183,3,965,1015,1,0
9422,0,0,0,1,0.68,362,0,146,1522,1,0
3372,1,1,0,0,0.38,0,2,1093,55,0,1
1977,1,1,0,1,0.26,216,0,177,1709,1,1
2137,1,1,0,1,0.83,244,2,311,344,1,1
4432,1,1,1,0,0.87,100,1,440,1513,0,1
1077,0,1,1,1,0.15,241,0,779,1708,0,1
1560,1,1,1,0,0.77,354,1,339,1030,0,1
4056,0,0,0,0,0.59,63,3,822,1094,0,0
9126,1,0,1,1,0.3,332,1,153,482,1,1
2382,1,0,0,1,0.16,145,3,294,1355,1,1
7256,1,0,1,1,0.91,60,0,399,1259,0,1
9903,1,1,0,0,0.53,27,4,163,1140,0,1
1156,1,1,0,1,0.02,283,0,422,1633,0,1
3859,0,0,0,0,0.01,27,1,992,1218,1,0
592,1,0,1,1,0.65,84,4,964,271,1,1
6670,1,1,0,0,0.32,282,1,844,1353,0,1
3280,0,1,1,1,0.39,43,0,561,1799,1,1
6594,1,1,0,0,0.14,13,5,594,125,1,1
7354,1,1,1,1,0.36,91,0,681,240,0,1
9420,1,1,0,0,0.87,136,4,666,1319,0,1
2232,0,0,1,1,0.07,29,4,360,1200,0,1
7425,0,1,1,0,0.79,68,0,384,962,1,1
8949,0,0,0,1,0.45,260,4,551,887,1,0
6120,1,0,1,0,0.84,211,4,977,1464,0,1
2739,1,0,1,0,0.18,57,5,475,642,0,1
2835,0,1,1,0,0.03,96,5,434,1406,0,1
3037,1,0,0,1,0.49,311,4,31,1740,1,1
3049,1,0,1,0,0.26,186,4,355,1575,1,1
7769,0,0,1,1,0.68,296,1,885,391,1,1
3767,0,1,1,0,0.78,62,5,688,38,0,1
5053,1,0,1,1,0.27,113,4,242,1275,0,1
590,0,0,1,1,0.38,302,2,874,1493,0,1
9319,0,1,1,0,0.31,115,5,246,254,1,1
6709,0,0,0,1,0.34,173,4,947,44,1,0
2519,0,1,0,0,0.82,185,1,965,1094,1,0
4025,1,1,0,1,0.55,143,0,725,1081,0,1
2156,0,0,1,0,0.23,83,2,255,1156,1,1
729,0,1,0,1,0.19,189,4,575,712,0,1
6880,1,0,0,0,0.43,1,3,64,374,1,1
2713,1,0,1,0,0.19,60,0,877,161,0,1
5859,1,1,1,0,0.86,73,2,954,708,1,1
2506,0,0,1,0,0.78,321,4,480,233,1,0
7454,1,1,0,0,0.88,142,0,1035,944,1,1
3707,1,0,1,1,0.55,154,5,888,597,1,1
2221,1,0,1,0,0.87,154,4,660,465,0,1
2305,0,0,1,1,0.25,120,0,1024,1698,0,1
1066,1,0,1,0,0.13,111,1,654,627,1,1
9739,1,0,0,1,0.67,285,0,250,1349,0,0
6591,0,1,0,1,0.92,178,2,819,1182,0,1
9354,1,0,1,1,0.35,41,3,281,96,1,1
5606,1,0,1,0,0.07,64,1,149,1771,0,1
7071,0,1,1,1,0.24,266,2,356,641,1,1
5027,0,0,0,0,0.24,318,4,858,862,1,0
3321,0,1,0,1,0.96,85,3,952,28,0,1
2578,0,0,0,1,0.4,201,2,399,1464,1,1
1565,1,0,1,0,0.92,346,1,123,617,1,1
6168,1,1,0,0,0.32,250,5,365,1071,0,1
3081,1,0,0,1,0.51,262,4,711,1365,1,1
2231,1,1,0,1,0.15,325,0,891,1700,0,1
9803,0,0,1,0,0.03,72,1,700,1353,0,0
2379,0,1,0,1,0.26,134,4,69,1279,0,1
4826,1,0,1,0,0.57,36,0,756,242,1,1
8472,0,0,1,1,0.36,318,4,393,809,1,1
7278,0,1,1,0,0.63,253,4,800,781,1,1
8850,1,0,0,0,0.26,162,5,972,16,1,0
9971,1,0,1,1,0.61,83,1,678,1584,0,1
7411,0,1,0,0,0.45,171,3,974,554,1,0
1629,1,0,1,1,0.52,204,1,74,1518,0,1
203,1,1,1,1,0.95,268,4,26,327,0,1
242,1,0,1,0,0.41,94,2,1059,1190,0,1
2986,0,0,0,0,0.61,128,0,900,723,0,0
5482,1,0,0,0,0.43,53,3,238,1178,0,0
2377,1,0,1,0,0.87,135,0,74,1276,0,1
1025,1,1,1,1,0.16,288,3,891,100,1,1
8592,0,0,1,0,0.1,356,3,56,928,1,1
7900,1,0,1,1,0.41,295,0,422,1100,1,1
8294,1,1,0,1,0.26,72,3,510,780,1,1
8196,0,1,0,0,0.5,320,2,427,1316,1,0
110,0,1,1,1,0.89,3,1,1058,1023,0,1
4878,1,1,1,0,0.77,269,0,645,773,1,1
8947,0,1,0,0,0.88,341,5,855,330,1,0
9549,0,1,1,1,0.19,251,4,760,542,0,1
360,1,0,1,1,0.19,304,5,1048,479,1,1
5658,1,1,0,0,0.8,352,1,51,758,1,1
8567,0,1,1,0,0.8,244,2,792,277,1,1
9791,0,0,1,0,0.07,227,0,224,1544,1,0
3118,1,1,1,1,0.2,71,1,157,68,0,1
6273,0,0,0,1,0.56,28,0,897,1733,1,0
6913,0,0,0,0,0.71,140,1,412,519,0,0
2628,1,0,0,0,0.35,70,2,461,952,0,0
6775,0,0,0,0,0.17,154,3,310,632,0,0
3583,0,1,1,1,0.29,94,0,145,492,1,1
8969,0,1,1,0,0.52,8,5,534,1547,0,1
5869,1,0,1,0,0.88,288,0,640,310,0,1
4213,1,1,1,1,0.66,242,1,577,1053,0,1
2769,0,0,1,0,0.97,316,1,854,127,0,0
5933,1,0,0,1,0.76,114,0,560,1265,1,1
7673,1,1,0,0,0.38,242,4,379,1200,0,1
9436,1,1,1,0,0.54,70,0,926,762,1,1
1987,0,1,0,1,0.51,76,4,248,774,1,1
2557,0,0,0,0,0.86,293,4,1014,73,1,0
3313,1,1,1,0,0.44,198,4,713,718,1,1
5166,0,0,1,1,0.25,187,3,997,908,1,1
10003,0,1,0,0,0.79,172,2,869,1093,1,0
979,0,1,1,1,0.55,48,2,176,197,0,1
3587,0,0,1,0,0.31,173,0,298,20,1,0
1236,1,1,1,0,0.12,16,5,902,611,0,1
1259,0,1,1,1,0.65,283,0,999,485,0,1
3883,1,1,0,1,0.73,103,4,183,1077,1,1
3123,0,0,0,1,0.8,100,4,827,908,1,0
652,1,0,1,1,0.78,93,0,722,22,0,1
9711,0,1,0,0,0.1,43,1,550,1812,1,0
5530,0,1,0,0,0.11,209,3,344,751,0,0
9123,1,1,0,1,0.48,319,5,1048,211,1,1
8242,1,1,1,1,0.41,191,2,833,966,1,1
2017,1,0,1,0,0.21,169,0,477,144,0,1
6286,0,1,1,0,0.98,300,3,973,206,1,1
2082,0,1,0,0,1.0,75,1,608,641,1,0
199,1,0,1,0,0.07,195,0,769,821,1,1
4675,1,1,0,0,0.22,191,3,59,751,0,1
7502,0,1,1,1,0.45,191,0,491,531,0,1
6980,1,1,1,1,0.13,241,2,61,748,1,1
2914,0,0,0,0,0.84,143,3,906,540,0,0
7742,0,0,1,1,0.87,80,1,86,1179,1,1
1942,1,1,0,1,0.06,272,5,0,1286,0,1
3776,0,1,1,0,0.33,363,0,719,891,0,1
7670,1,0,1,1,0.59,330,5,217,662,0,1
6619,1,0,1,1,0.24,98,1,432,511,1,1
2202,0,0,0,0,0.6,44,0,164,1505,1,0
2554,1,0,1,1,0.23,280,2,365,152,0,1
8829,1,1,1,1,0.96,204,5,529,291,0,1
6218,1,1,0,1,0.86,263,3,967,624,1,1
1156,0,0,1,1,0.48,355,4,752,636,1,1
2696,1,0,1,0,0.39,59,5,418,883,0,1
757,0,0,0,0,0.8,249,2,1012,620,0,0
2515,0,1,1,1,0.36,1,0,559,937,0,1
9677,1,0,1,0,0.54,294,4,507,1458,0,1
4969,0,1,1,0,0.6,65,0,200,334,0,1
794,1,1,0,1,0.9,69,2,561,1520,0,1
1337,0,1,0,1,0.63,149,0,526,1723,0,1
4614,0,0,1,1,0.46,254,4,280,1789,1,1
5242,1,1,1,1,0.39,173,5,676,529,1,1
5695,0,0,0,0,0.5,141,3,885,1594,0,0
2501,1,0,0,0,0.03,51,1,57,1796,0,0
8689,0,0,0,0,0.76,224,2,630,928,1,0
7739,1,0,0,0,0.72,244,3,890,1182,1,0
6783,0,1,0,0,0.57,328,1,487,1561,0,0
4806,0,1,1,1,0.58,54,0,111,1477,1,1
3166,1,0,0,0,0.83,52,5,110,57,0,0
5944,1,0,0,1,0.08,258,4,1039,318,0,1
7846,0,1,0,0,0.74,169,1,649,1054,0,0
6700,0,0,1,0,0.1,183,2,643,1365,1,1
7587,0,1,0,0,0.86,182,0,18,157,1,0
4171,0,0,1,0,1.0,60,5,250,1566,1,0
3665,0,0,1,1,0.57,21,3,288,496,0,1
509,0,0,0,1,0.67,359,0,40,721,0,0
4779,1,0,0,1,0.67,270,1,88,676,1,1
5960,0,0,1,1,0.41,112,5,506,1158,1,1
9437,0,1,1,0,0.07,49,2,967,1305,1,1
1203,0,0,1,1,0.99,7,2,211,1304,1,1
2977,0,1,1,1,0.63,285,5,1068,1116,0,1
2715,1,0,1,0,0.37,110,4,785,591,0,1
6768,0,1,0,0,0.27,346,2,351,1580,0,0
7893,0,1,1,0,0.87,118,0,708,1197,1,1
4750,1,0,0,0,0.67,315,2,123,1522,0,0
8802,1,0,1,1,0.61,146,2,403,842,1,1
1337,1,0,1,1,0.57,289,5,998,976,1,1
6768,1,1,0,0,0.41,69,5,1016,502,0,1
