sim_swap_time_gap_minutes,device_change_flag,sim_type_change_flag,imsi_change_flag,iccid_change_flag,otp_and_sim_change_geo_hash_length,recent_sim_activation_days,num_sim_changes_last_30d,previous_sim_holder_tenure_days,account_age_days,ip_change_flag,sim_swap_flag
890,0,1,1,0,0.99,138,0,440,282,0,1
6265,0,1,1,0,0.59,40,2,2,224,0,1
6632,0,1,1,0,0.36,243,4,895,872,1,1
6800,1,1,0,0,0.32,152,5,973,868,1,1
1582,0,1,1,0,0.63,65,4,688,93,0,1
6771,1,1,0,0,0.91,13,1,569,592,0,0
7770,1,0,0,1,0.68,32,1,93,1816,0,1
5765,1,0,1,0,0.08,187,1,593,1752,1,1
3437,0,0,0,1,0.91,295,4,383,740,0,0
9986,1,1,1,0,0.01,101,5,516,1149,0,1
1486,0,1,1,0,0.34,309,4,216,1780,0,1
4272,1,1,0,0,0.15,363,2,289,621,0,1
5911,0,0,1,0,0.59,287,2,71,1079,0,0
6667,0,0,1,0,0.02,216,5,637,1479,0,0
7549,0,0,0,0,0.94,121,0,553,1748,1,0
9328,0,0,0,0,0.8,121,4,368,451,1,0
7817,0,1,1,1,0.31,236,0,1024,1825,0,1
8131,0,0,1,0,0.49,333,0,211,668,0,0
6316,1,0,1,0,0.27,75,1,64,614,0,1
9335,0,1,0,0,0.53,274,3,360,426,0,0
1922,1,1,0,0,0.16,354,3,540,379,1,1
8134,1,1,1,1,0.19,342,5,225,1667,0,1
1430,1,1,1,1,0.77,106,1,896,624,0,1
6357,0,1,0,0,0.33,338,1,1010,87,0,0
5865,1,1,0,0,0.28,277,0,366,556,1,1
4001,0,0,0,1,0.69,76,2,554,359,0,0
6843,1,0,1,0,0.28,66,4,165,806,1,1
1129,1,1,0,0,0.28,8,2,835,1806,0,1
4321,0,0,1,1,0.86,301,4,15,1768,1,1
711,0,0,0,1,0.31,84,2,363,50,0,1
9273,0,1,1,0,0.96,49,0,82,551,0,0
10066,0,1,1,1,0.03,268,3,722,614,1,1
9606,1,0,1,1,0.25,348,5,219,1260,0,1
5050,1,1,0,0,0.91,160,3,196,1781,1,1
53,0,0,1,0,0.44,106,0,136,359,0,0
2590,1,1,0,0,0.05,280,3,62,986,0,1
7677,0,1,0,1,0.49,117,5,964,957,1,1
8307,1,0,0,0,0.48,307,3,152,509,1,0
8719,1,1,0,0,0.72,294,1,833,890,1,1
4460,0,0,0,1,0.41,230,5,72,1740,0,0
1093,1,1,1,1,0.53,315,0,423,1824,0,1
6194,0,0,1,0,0.37,142,4,927,658,1,1
7023,0,1,0,0,0.94,139,5,739,1019,1,0
7917,0,1,0,1,0.94,283,0,103,1501,1,1
1704,0,0,1,0,0.04,130,5,142,362,0,1
2708,1,1,0,0,0.27,115,2,557,1168,0,1
8174,0,0,1,1,0.21,132,3,1006,1354,1,1
5898,0,1,1,1,0.97,136,3,212,345,0,1
142,1,0,0,0,0.6,256,1,824,1804,1,0
4237,0,1,1,0,0.93,320,4,135,6,0,1
9768,1,1,1,0,0.31,290,0,740,1735,0,1
2840,1,0,0,1,0.56,228,2,277,1585,1,1
6461,1,1,1,0,0.23,330,0,886,1284,1,1
6359,1,1,0,1,0.81,48,5,843,1226,0,1
606,0,0,0,1,0.08,343,2,199,483,0,1
1111,0,0,0,0,0.29,31,1,479,77,0,0
7297,0,1,1,1,0.79,230,0,949,1756,1,1
5827,0,1,1,1,0.51,43,0,399,140,1,1
4949,1,1,1,1,0.24,205,0,11,246,0,1
3887,1,1,0,1,0.54,333,0,492,1450,1,1
5084,0,0,1,0,0.18,120,5,812,323,1,1
8890,0,0,0,1,0.53,106,2,819,135,0,0
5619,0,1,0,0,0.1,89,0,881,872,1,0
6160,1,0,0,1,1.0,29,5,1022,1312,0,1
7995,0,0,1,1,0.85,51,4,809,350,1,1
4478,1,0,1,1,0.04,319,0,7,546,0,1
7947,1,0,0,1,0.27,272,2,260,544,1,1
3215,0,0,0,0,0.43,185,1,526,1762,0,0
4389,0,0,1,0,0.8,132,4,787,948,0,0
6172,0,1,0,1,0.21,241,3,348,78,1,1
4650,1,1,0,0,0.53,173,3,398,1456,0,1
2367,0,0,1,0,0.84,244,5,769,713,1,0
6855,1,0,1,1,0.9,9,1,922,1768,0,1
2113,1,1,0,1,0.89,115,0,175,1563,1,1
9425,1,1,0,0,0.28,334,2,1094,667,1,1
7659,0,1,1,0,0.07,344,3,808,1183,1,1
3786,1,0,1,1,0.05,119,2,188,824,0,1
6353,0,0,1,1,0.94,94,4,888,846,0,1
4137,1,1,1,0,0.95,210,0,864,274,1,1
5511,0,0,0,1,0.11,131,3,511,1595,1,1
9841,0,0,1,0,0.26,273,0,458,914,1,0
7688,0,1,1,1,0.78,365,3,894,38,1,1
542,0,1,1,1,0.48,203,5,648,1812,1,1
1323,1,1,0,0,0.17,285,3,22,385,1,1
3293,1,1,0,0,0.22,6,4,23,1211,1,1
7349,1,0,0,0,0.47,72,3,153,1132,1,0
3582,0,0,0,0,0.43,224,4,770,971,1,0
3082,1,1,1,1,0.2,26,4,5,1557,1,1
8320,0,0,1,1,0.42,225,4,268,253,0,1
4508,1,1,0,0,0.4,312,0,323,1375,0,1
9769,1,0,1,1,0.51,361,1,289,1507,0,1
10051,0,0,0,0,0.97,31,0,655,495,1,0
3999,0,1,0,0,0.21,138,2,705,1761,0,0
1231,0,1,0,0,0.46,233,5,328,546,1,1
1434,0,1,0,0,0.69,188,5,722,1591,1,1
5610,0,1,1,0,0.01,111,3,577,1819,1,1
2974,0,0,1,1,0.77,103,3,920,731,1,1
4504,1,1,0,1,0.32,112,5,343,538,1,1
2327,1,1,1,0,0.47,213,4,648,1824,1,1
5012,1,0,0,1,0.52,314,5,1056,458,0,1
218,0,1,0,0,0.46,204,0,671,211,1,1
3575,0,1,0,1,0.21,280,3,105,1444,1,1
6759,1,0,0,0,0.71,283,2,778,1768,1,0
545,0,0,0,0,0.82,31,0,623,1021,1,0
5580,1,1,1,0,0.18,163,1,448,916,1,1
354,1,0,0,1,0.3,267,5,331,1470,0,1
2372,1,0,1,1,0.55,167,1,483,1272,1,1
6383,1,0,0,0,0.6,261,1,66,1524,0,0
3394,0,0,1,0,0.85,33,2,994,136,0,0
2652,0,1,0,0,0.4,304,5,330,1675,1,1
815,1,1,0,0,0.11,73,0,827,1725,0,1
8840,0,1,1,0,0.79,197,0,33,1680,0,0
8780,1,1,1,1,0.82,242,2,314,1785,1,1
8253,0,0,0,0,0.8,315,4,767,927,1,0
6156,0,1,1,1,0.21,86,5,146,1524,1,1
8409,1,1,0,0,0.96,324,3,277,473,1,1
4046,0,0,0,0,0.68,80,1,1084,1620,0,0
9394,1,0,1,1,0.75,127,2,771,980,0,1
6184,0,0,1,1,0.09,87,5,553,1746,0,1
930,0,0,0,1,0.58,54,5,947,35,0,0
8486,1,0,1,0,0.69,340,4,624,81,0,1
8980,1,0,1,1,0.89,359,3,875,1418,1,1
8953,0,0,1,1,0.2,156,4,181,1326,1,1
2804,1,0,1,0,0.6,265,3,439,774,1,1
9974,0,0,1,1,0.85,43,2,648,1105,1,1
1277,1,1,0,1,0.39,333,0,164,465,1,1
4450,0,0,1,0,0.31,327,3,812,979,0,0
4446,1,0,0,1,0.73,62,3,1093,751,0,1
1070,0,1,0,1,0.84,20,4,524,361,0,1
7299,1,0,1,1,0.91,84,3,185,83,0,1
2520,1,0,0,1,0.54,356,3,142,1755,0,1
9573,1,0,0,1,0.86,28,5,664,1198,0,1
5406,0,1,0,0,0.53,62,1,887,1351,1,0
9284,1,0,0,1,0.1,146,2,663,1410,0,1
9269,1,0,0,1,0.63,287,2,683,434,0,1
362,1,0,0,0,0.96,19,1,870,1537,1,0
6922,1,0,0,0,0.42,103,0,273,1003,1,0
7696,1,1,1,1,0.96,199,5,627,313,1,1
5270,1,1,1,1,0.39,76,1,1016,1587,0,1
6190,0,1,1,1,0.83,227,0,441,1820,0,1
6695,1,0,1,1,0.85,118,2,1010,1572,0,1
9577,1,0,0,0,0.62,26,5,132,462,1,0
7547,0,0,1,0,0.68,92,1,922,1119,1,0
5555,1,1,1,0,0.1,174,0,936,1413,1,1
2324,1,0,1,0,0.57,269,3,207,852,1,1
8299,0,0,0,1,0.87,33,1,402,709,0,0
8258,0,1,1,1,0.17,179,2,636,730,0,1
5228,0,1,0,0,0.66,340,1,777,814,1,0
6427,0,1,1,1,0.41,54,1,685,184,0,1
2627,0,1,0,1,0.75,101,0,209,1347,0,1
1447,0,1,1,0,0.58,150,5,789,1098,0,1
471,1,0,0,0,0.16,258,3,79,1423,0,1
8664,1,0,0,1,0.09,234,2,935,423,1,1
3773,0,0,1,1,1.0,301,4,553,1455,1,1
1192,0,1,0,1,0.94,245,4,982,1158,0,1
10059,0,1,1,0,0.57,208,2,59,1572,0,1
4628,1,1,0,1,0.16,117,1,799,214,1,1
6012,0,0,1,1,0.64,21,2,430,600,0,1
3243,1,1,0,1,0.84,183,4,620,885,0,1
8128,0,1,0,1,0.47,267,3,1086,1482,1,1
3489,1,1,0,0,0.8,228,3,506,1133,0,1
7187,1,0,0,0,0.85,288,4,277,517,0,0
2499,1,1,0,0,0.69,81,3,562,1374,0,1
8860,0,0,0,0,0.29,97,0,202,1126,1,0
6563,1,1,0,0,0.85,136,2,557,714,1,1
9841,1,1,0,0,0.72,124,3,1069,1656,1,1
6443,0,0,1,0,0.1,275,1,369,1671,1,0
6366,1,1,1,1,0.3,100,5,115,677,1,1
8080,1,1,1,1,0.84,198,5,388,1710,0,1
6237,1,0,0,1,0.09,193,5,694,1210,0,1
4400,1,1,1,1,0.3,22,4,529,881,1,1
4172,1,0,0,0,0.98,216,5,811,140,0,0
148,1,1,1,0,0.3,178,4,869,135,0,1
146,0,0,0,0,0.21,185,4,568,1042,0,0
4328,0,1,0,1,0.23,244,2,98,714,0,1
1759,1,1,0,1,0.26,76,2,881,580,0,1
740,1,1,0,0,0.56,106,3,204,271,0,1
1739,0,1,0,1,0.62,179,3,642,23,1,1
4277,1,1,0,0,0.0,262,2,405,1479,0,1
8662,1,1,1,0,0.49,62,2,590,1416,1,1
8003,1,1,1,0,0.76,328,4,289,1646,0,1
3284,1,0,0,1,0.43,208,4,527,991,1,1
4714,1,0,0,1,0.99,185,4,558,907,0,1
6987,0,0,1,1,0.71,303,4,11,1500,1,1
6089,0,0,1,1,0.67,96,3,972,1323,0,1
9144,1,0,1,1,0.95,313,2,872,895,0,1
8526,0,1,1,0,0.9,256,1,749,565,1,1
4252,1,1,0,1,0.99,267,4,101,447,1,1
3563,1,1,0,1,0.7,85,3,31,1752,1,1
9951,1,1,1,1,0.32,5,1,902,1131,0,1
6541,0,1,1,0,0.7,127,5,841,935,1,1
9973,1,1,0,1,0.96,185,0,242,1380,1,1
311,0,0,1,1,0.02,168,3,709,53,1,1
5544,1,0,0,0,0.06,229,3,922,267,1,1
4260,1,1,0,0,0.08,342,4,638,999,1,1
8081,0,1,1,1,0.1,85,2,762,522,0,1
8769,0,1,0,0,0.48,287,2,451,1206,0,0
7738,0,0,0,1,0.19,272,4,331,406,0,0
679,0,1,0,1,0.98,232,2,740,243,1,1
2777,0,1,1,0,0.6,258,4,1009,928,0,1
2069,1,1,0,1,0.81,348,3,825,180,0,1
9540,0,1,1,1,0.2,200,4,78,1225,1,1
6967,1,1,1,1,0.67,228,1,97,508,1,1
9649,0,1,0,1,0.72,168,2,1048,1200,1,1
2772,1,1,0,0,0.62,312,0,949,1823,0,1
7370,1,1,1,0,0.65,106,2,665,686,1,1
4021,0,0,1,0,0.77,94,5,19,510,0,0
9973,1,0,1,1,0.79,44,2,989,1751,1,1
5446,0,1,1,1,0.21,163,2,765,124,0,1
4974,0,1,0,0,0.41,56,4,56,907,0,0
2473,0,0,1,0,0.18,202,2,1031,307,0,1
7159,1,1,0,1,0.01,2,1,31,712,0,1
8772,1,0,1,0,0.77,202,5,948,511,1,1
9015,1,1,0,0,0.86,15,5,997,911,1,1
5675,1,1,1,0,0.71,144,2,282,931,1,1
5834,0,0,1,0,0.61,267,1,23,1610,1,0
5620,1,1,0,1,0.61,32,2,318,572,0,1
8071,1,0,1,0,0.36,151,4,413,476,0,1
1996,1,1,0,1,0.37,344,2,235,889,0,1
4184,0,1,1,0,0.72,360,3,126,1224,1,1
1467,1,0,1,0,0.46,213,5,557,702,1,1
3230,1,0,0,1,0.4,120,3,1018,1382,1,1
985,1,0,0,1,0.95,214,3,139,166,0,1
5152,0,1,0,0,0.85,307,2,601,451,0,0
1379,1,0,1,0,0.32,163,4,1040,1238,1,1
1619,0,0,1,1,0.9,169,4,943,1614,0,1
4693,1,0,1,0,0.58,215,5,828,210,1,1
4072,1,0,1,1,0.37,51,0,231,1478,1,1
1343,0,1,1,0,0.11,21,3,23,622,1,1
2925,1,0,0,1,0.18,44,0,497,1551,1,1
4101,1,0,0,0,0.95,87,2,257,966,0,0
2739,0,1,1,0,0.06,27,4,445,591,0,1
957,1,0,1,1,0.32,144,3,287,1274,0,1
7820,1,1,1,1,0.57,105,0,150,1196,1,1
1718,1,0,1,1,0.34,204,1,221,258,0,1
1234,1,0,1,0,0.62,259,3,954,955,0,1
6152,0,0,1,0,0.07,313,3,54,1328,1,1
6884,1,0,1,0,0.64,182,1,227,528,0,1
2190,1,1,1,0,0.64,19,1,444,1026,1,1
5723,1,1,0,1,0.67,192,3,753,209,1,1
9237,1,1,1,0,0.89,102,1,238,494,0,1
2909,0,1,0,0,0.97,266,3,850,1537,1,0
682,1,0,1,0,0.36,176,1,386,1014,0,1
3748,1,1,1,0,0.12,85,3,972,411,1,1
195,0,1,1,1,0.82,348,0,942,1489,0,1
6207,1,0,1,1,0.89,101,0,404,1265,1,1
3949,1,0,1,0,0.51,46,3,806,953,0,1
8804,0,1,0,0,0.6,308,2,652,885,0,0
8903,1,0,1,1,0.72,8,3,1022,63,0,1
7398,1,0,0,0,0.67,355,1,76,492,0,0
5257,0,0,1,1,0.3,257,1,224,1283,0,1
8983,1,0,0,1,0.11,139,3,619,1490,0,1
9802,0,0,1,1,0.99,28,0,1055,1305,1,1
9163,0,1,0,1,0.5,91,2,94,1059,0,1
48,1,0,0,1,0.97,259,1,946,1444,1,1
2621,0,0,1,1,0.68,148,1,892,1456,1,1
1634,0,1,0,0,0.92,107,3,690,941,1,0
3520,0,1,1,1,0.75,329,2,644,700,0,1
9329,0,1,1,1,0.15,131,4,227,708,1,1
2531,0,0,1,1,0.82,147,2,154,1152,0,1
8441,0,0,0,1,0.08,20,1,596,1783,0,0
203,1,0,1,1,0.07,179,0,1050,486,0,1
1728,1,0,1,1,0.07,206,0,246,544,0,1
5313,1,1,0,0,0.2,268,1,831,674,1,1
2313,0,1,0,1,0.41,180,1,849,1530,1,1
6708,0,0,0,1,0.05,14,4,780,1741,0,0
1758,1,0,1,1,0.88,261,0,1051,1014,1,1
4837,0,1,1,0,0.44,137,0,152,1386,0,1
9539,1,0,1,0,0.3,344,3,263,688,0,1
9525,1,0,0,0,0.03,183,5,862,31,1,1
7764,0,0,0,0,0.07,196,0,850,1338,1,0
5304,0,0,1,0,0.38,253,2,1086,1032,0,0
1749,0,0,1,0,0.05,97,1,583,777,0,0
9276,1,1,1,0,0.56,150,5,106,511,0,1
8681,0,1,1,1,0.24,268,1,586,803,1,1
3095,0,1,1,1,0.45,284,2,1017,980,0,1
8239,1,1,0,1,0.89,112,0,99,1649,0,1
597,1,1,0,1,0.34,109,0,1,4,0,1
9902,1,1,0,0,0.47,94,0,597,1452,1,1
4207,0,1,0,1,0.85,290,2,123,69,1,1
5003,0,0,0,1,0.1,17,3,391,148,0,0
2095,0,1,1,0,0.68,297,2,878,448,0,1
9992,1,0,0,0,1.0,219,4,693,204,0,0
7359,0,1,0,1,0.59,87,1,400,301,1,1
6116,0,0,1,0,0.6,5,2,644,1644,0,0
6204,0,0,0,1,0.42,247,1,828,1241,1,0
2643,0,1,0,1,0.28,210,1,92,881,0,1
5479,1,1,1,1,0.98,33,3,263,131,1,1
8408,1,0,1,1,0.52,329,2,143,688,1,1
960,0,1,0,1,0.83,250,1,876,1539,0,1
1566,0,0,0,0,0.91,309,3,483,1007,1,0
4000,1,1,0,1,0.93,136,5,322,1257,1,1
6036,1,0,1,1,0.72,223,2,1022,1508,1,1
4538,1,1,1,0,0.94,303,4,909,1518,1,1
6170,0,1,0,0,0.6,36,3,822,561,1,0
1509,1,0,1,0,0.86,210,5,126,448,1,1
8790,0,1,1,0,0.35,45,3,734,665,0,1
5268,1,0,0,1,0.91,111,1,644,741,0,1
1934,0,1,1,0,0.4,199,3,1056,405,0,1
2904,0,1,1,0,0.14,46,2,16,109,1,1
1253,1,1,0,1,0.51,152,5,1074,1777,0,1
904,1,1,1,1,0.9,78,5,811,584,0,1
996,1,1,1,1,0.09,105,4,449,1772,0,1
1117,0,1,1,0,0.29,130,4,909,554,1,1
3345,0,0,0,0,0.8,62,0,791,1524,0,0
3331,1,1,0,1,0.49,187,3,276,148,0,1
4636,1,1,0,0,0.34,20,1,377,1487,1,1
8148,0,1,0,1,0.95,22,3,364,215,1,1
4762,1,1,1,1,0.91,80,0,586,258,0,1
6106,1,0,0,0,0.12,351,1,398,23,0,0
4464,0,0,0,1,0.75,85,3,187,1036,0,0
9767,0,1,0,1,0.28,236,0,914,961,1,1
6526,1,0,0,1,0.53,189,4,231,1118,1,1
5210,0,0,0,1,0.83,317,3,853,880,0,0
9268,1,1,0,0,0.06,341,0,414,15,0,1
6450,0,0,0,1,0.25,214,4,567,1665,0,0
7071,0,0,1,0,0.01,98,5,14,1482,1,1
2039,1,1,1,1,0.48,277,1,626,248,1,1
5552,1,0,1,1,0.87,257,1,898,1118,1,1
1447,0,1,1,0,0.71,59,2,707,13,1,1
6417,1,0,1,1,0.97,10,4,91,1743,1,1
8685,0,1,0,1,0.2,157,1,474,193,0,1
5767,0,0,1,1,0.56,8,1,677,301,1,1
3451,0,0,0,0,0.64,286,1,1088,1602,0,0
1719,1,0,1,1,0.36,281,2,545,1701,1,1
1876,0,0,0,1,0.99,174,4,887,4,1,0
7372,0,1,1,0,0.75,115,1,104,225,0,1
2532,0,1,0,0,0.4,346,2,438,953,1,1
2873,0,1,1,1,0.89,212,5,98,993,0,1
9191,1,1,0,1,0.78,268,5,1000,316,0,1
1684,0,1,1,0,0.5,279,2,559,616,1,1
3811,1,0,1,1,0.5,204,0,282,1618,0,1
820,1,0,1,0,0.65,26,2,801,550,0,1
4687,1,0,1,1,0.06,281,2,92,1496,0,1
8732,1,0,0,1,0.83,94,5,516,1744,0,1
1419,0,1,0,0,0.78,87,2,1067,1790,1,1
7043,0,1,0,0,0.02,85,0,814,693,1,0
2908,0,1,0,0,0.88,70,1,738,703,1,0
4492,1,1,0,1,0.25,164,1,308,353,0,1
9980,1,0,0,0,0.78,303,2,185,150,0,0
8349,1,1,0,0,0.01,11,3,726,1311,0,1
4771,1,1,1,0,0.75,77,3,144,1689,1,1
1161,1,1,1,0,0.13,121,5,623,1046,0,1
3320,1,1,1,0,0.96,320,1,419,944,1,1
2387,1,1,1,0,0.04,251,4,609,1346,1,1
4483,1,0,0,0,0.27,84,4,100,1701,0,0
1872,1,1,0,1,0.65,71,1,905,1165,0,1
7533,1,1,0,0,0.82,324,0,957,537,1,1
1639,0,0,1,0,0.1,228,5,86,451,1,1
5519,1,1,1,1,0.84,274,1,311,518,0,1
4715,0,1,1,1,0.84,252,1,260,730,1,1
8117,1,0,1,0,0.27,260,2,163,1363,0,1
9749,0,1,1,1,0.45,327,3,960,880,0,1
7577,1,1,0,1,0.16,248,3,359,519,1,1
9701,1,0,1,1,0.89,178,1,547,1788,0,1
9275,1,0,0,1,0.93,112,2,1082,498,0,1
5094,0,0,0,1,0.47,192,3,470,724,1,1
3663,1,1,0,1,0.69,97,5,180,742,1,1
8115,0,1,0,0,0.46,159,0,789,1003,1,0
623,1,1,0,1,0.16,16,5,268,1353,0,1
9524,1,0,1,0,0.61,177,5,177,1348,1,1
1058,0,0,0,0,0.04,161,0,1082,458,0,0
6413,0,0,0,1,0.0,124,0,550,622,0,0
6546,1,1,0,1,0.54,54,1,37,450,1,1
906,1,1,0,0,0.72,244,3,308,313,0,1
7043,1,1,0,1,0.62,10,5,386,1645,1,1
2643,0,1,1,0,0.36,42,2,354,442,1,1
1530,0,0,0,0,0.61,242,2,67,512,1,0
9562,1,0,1,0,0.82,83,2,524,1557,0,1
3168,0,0,0,0,0.48,315,4,838,800,0,0
1128,1,0,0,1,0.48,323,1,647,1260,0,1
40,0,0,1,0,0.38,13,4,541,1512,0,1
7210,1,0,1,1,0.7,157,3,406,176,0,1
738,0,0,0,0,0.84,45,0,229,852,1,0
4021,0,1,0,0,0.47,30,3,301,822,1,1
5825,0,0,1,0,0.69,206,4,516,1344,1,0
9870,1,1,0,0,0.03,263,2,434,629,1,1
2961,0,1,0,1,0.93,228,1,680,1133,0,1
7866,1,1,0,1,0.87,158,0,794,660,0,1
3372,1,1,0,0,0.08,345,4,839,522,1,1
4640,1,0,0,0,0.08,229,5,748,1793,1,1
9118,0,1,0,1,0.25,355,1,729,1253,1,1
8633,1,1,0,1,0.24,318,1,830,1668,1,1
201,0,0,1,1,0.19,119,1,564,1704,1,1
8666,1,0,1,0,0.26,178,5,1025,1243,1,1
5006,1,0,1,0,0.8,358,3,808,680,1,1
764,1,1,1,0,0.95,22,5,661,438,0,1
8521,0,0,1,0,0.58,313,1,1043,1029,1,0
9759,0,0,0,1,0.93,196,0,597,831,0,0
2098,0,0,1,0,0.03,213,2,129,1685,1,1
111,0,1,0,1,0.83,222,1,436,1457,0,1
2019,1,1,1,0,0.83,122,4,916,487,1,1
1652,1,1,0,0,0.81,105,5,744,237,1,1
6797,0,1,1,0,0.2,343,4,631,271,0,1
396,1,0,1,1,0.09,162,5,815,462,0,1
8359,0,1,0,0,0.68,307,4,930,968,1,0
6411,0,0,1,1,0.36,100,5,675,162,1,1
7777,0,1,1,0,0.7,193,4,573,1676,0,1
1235,0,1,0,0,0.27,195,3,530,1473,1,1
9893,1,1,1,1,0.42,46,4,433,197,0,1
36,0,1,0,1,0.93,94,1,1076,1113,1,1
6292,0,0,0,1,0.78,130,2,323,1270,1,0
7853,1,0,1,1,0.38,275,1,739,1698,1,1
2857,1,1,1,1,0.88,204,2,322,665,0,1
1780,0,0,0,0,0.99,353,5,758,1372,1,0
2973,0,0,0,1,0.04,241,2,763,784,1,1
7941,0,1,1,1,0.19,259,2,1000,232,1,1
9482,1,0,1,1,0.2,75,5,410,1517,1,1
6183,1,0,0,1,0.16,94,1,929,769,0,1
6962,0,1,1,0,0.46,126,3,242,1326,0,1
1748,0,0,0,1,0.21,69,1,436,1317,1,1
6768,1,0,0,1,0.65,239,0,668,1013,1,1
5039,0,0,1,1,0.18,46,4,504,266,0,1
1570,0,0,1,1,0.77,292,5,1091,194,1,1
1689,1,0,0,1,0.84,287,0,290,913,0,1
1658,1,1,0,1,0.3,186,3,871,974,0,1
9294,0,0,1,0,0.45,22,4,30,1333,1,0
4933,1,1,1,0,0.37,89,0,779,699,1,1
2479,1,1,0,1,0.82,26,0,6,1304,1,1
7797,0,0,0,1,0.19,261,1,1036,487,1,0
7741,0,1,0,1,0.15,308,0,49,859,1,1
2567,0,1,0,1,0.98,203,5,444,799,0,1
9571,0,0,0,0,0.8,274,4,405,1147,1,0
1711,1,0,1,0,0.15,270,0,520,427,0,1
8227,0,1,0,0,0.31,174,5,1005,1766,1,0
8735,1,1,0,1,0.16,236,1,241,1399,0,1
1722,0,1,0,1,0.11,176,3,595,1045,0,1
5891,1,1,1,0,0.41,196,0,588,4,1,1
8975,0,0,1,0,0.04,341,5,163,452,0,0
2444,1,0,0,1,0.85,192,0,655,1585,1,1
3501,1,1,0,0,0.66,238,1,380,242,0,1
3273,1,1,1,1,0.18,195,1,714,795,1,1
9130,0,0,1,1,0.03,238,1,578,1066,0,1
658,1,1,1,0,0.73,158,3,764,52,0,1
9107,1,0,1,1,0.29,138,4,951,1744,0,1
6835,0,0,0,0,0.58,327,5,326,1334,1,0
1495,0,0,1,1,0.07,349,1,187,1750,1,1
8154,0,0,0,0,0.16,80,0,83,178,0,0
9025,0,0,1,0,0.88,20,2,1080,1509,1,0
9686,1,1,0,1,0.57,291,3,114,18,1,1
3832,0,0,1,1,0.42,100,4,821,721,0,1
8588,0,1,1,0,0.15,263,2,108,1283,1,1
5345,1,1,1,1,0.85,99,4,967,1164,0,1
5846,0,0,0,0,0.0,247,2,938,284,0,0
9390,0,0,0,0,0.02,250,0,333,892,0,0
1421,1,0,1,1,0.91,73,2,863,1151,0,1
6944,0,1,0,0,0.67,305,3,399,283,0,0
5033,1,0,0,1,0.21,44,5,160,677,1,1
6616,0,1,1,1,0.44,296,5,580,495,1,1
8755,0,1,1,1,0.58,353,1,250,44,0,1
5230,0,0,1,0,0.96,146,2,112,336,1,0
5941,0,0,0,0,0.91,134,5,559,229,1,0
2306,1,1,1,1,0.26,163,3,730,992,1,1
8298,0,0,1,1,0.31,110,4,512,526,0,1
980,0,1,0,0,0.15,66,2,183,81,0,1
6691,1,1,1,1,0.55,358,0,745,761,0,1
1479,0,1,0,1,0.04,323,2,862,1756,1,1
345,1,1,0,0,0.9,361,1,238,650,1,1
5409,1,0,1,0,0.52,314,4,599,1556,0,1
8533,1,0,1,0,0.56,186,1,1018,1559,1,1
7238,1,0,0,0,0.89,18,3,590,329,1,0
1810,1,1,1,0,0.85,8,5,776,1040,0,1
6180,0,0,1,1,0.87,163,2,264,1224,0,1
6145,1,0,1,0,0.86,308,2,209,1246,1,1
10022,0,1,1,1,0.31,239,4,958,1227,0,1
8023,1,0,1,1,0.93,104,1,1049,78,0,1
2892,1,1,0,0,0.58,320,3,588,850,1,1
8683,1,1,0,0,0.03,319,0,90,1793,1,1
8673,0,0,0,1,0.84,300,4,297,649,0,0
6890,0,1,1,1,0.67,326,1,0,1485,0,1
58,1,1,0,1,0.77,247,4,449,656,0,1
2152,0,0,0,1,0.82,96,0,261,181,0,0
3415,1,1,0,0,0.5,61,0,169,1103,0,1
6517,1,0,1,1,0.63,348,0,859,1247,1,1
99,1,0,1,0,0.52,24,5,851,1756,0,1
4046,0,0,0,0,0.49,193,1,605,892,1,0
3584,0,1,1,0,0.32,23,0,980,957,0,1
7374,0,1,1,0,0.4,161,0,75,241,0,1
9585,0,0,1,0,0.17,193,4,468,329,1,0
6903,0,1,0,0,0.56,40,4,718,1362,1,0
4681,1,0,0,0,0.06,279,0,911,489,0,0
6950,0,0,1,1,0.72,363,2,155,1309,1,1
2359,0,0,0,1,0.06,26,5,132,405,1,1
177,0,0,0,0,0.19,10,3,390,408,0,0
540,1,1,1,0,0.84,197,1,1000,1720,0,1
8924,0,1,0,1,0.0,43,5,640,1217,0,1
5584,1,1,0,1,0.63,239,4,773,1475,0,1
6520,0,1,0,0,0.78,82,2,757,862,0,0
9087,0,0,0,0,0.36,317,4,463,1403,1,0
8566,1,0,1,0,0.68,64,2,857,299,1,1
6452,0,0,0,0,0.0,226,5,1057,909,0,0
9728,0,1,0,1,0.91,281,0,880,1022,0,0
7577,1,0,1,0,0.96,29,2,982,916,1,1
5677,1,1,1,1,0.11,354,3,698,227,0,1
5048,1,1,1,0,0.97,65,5,154,596,1,1
3854,1,0,0,0,0.31,72,3,951,331,1,1
6289,1,0,0,1,0.05,101,2,622,479,0,1
9063,1,1,0,0,0.54,183,2,955,633,1,1
4564,1,0,1,0,0.45,244,2,225,1276,0,1
2774,1,0,0,0,0.66,337,5,509,264,1,1
6748,0,0,1,0,0.82,304,0,868,1444,0,0
215,1,0,0,1,0.97,290,1,154,551,1,1
9774,1,0,1,0,0.63,294,3,474,1091,0,1
9417,0,0,0,1,0.28,141,5,506,267,0,0
8883,1,0,1,1,0.77,156,3,51,1573,0,1
